Timestamp,AP MAC,Zone,AP Group,Last Seen,Status (connectionState),Radio Mode (GHz),rssi,snr,Tx Traffic (MB),Rx Traffic (MB),Overall_Traffic
05-11-2023 18:48,80:BC:37:04:E8:40,Grand Venice Mall,d8a1e2d2-1a9d-46ed-81b0-4068a7b3d56a,1.7072E+12,Connect,5 GHz,-72,19,0.030838966,0.24420166,0.275040627
05-11-2023 18:48,80:BC:37:04:E9:10,Grand Venice Mall,d8a1e2d2-1a9d-46ed-81b0-4068a7b3d56a,1.7072E+12,Connect,5 GHz,-71,19,0.010810852,0.091867447,0.102678299
05-11-2023 18:48,80:BC:37:06:CB:40,Grand Venice Mall,d8a1e2d2-1a9d-46ed-81b0-4068a7b3d56a,1.7072E+12,Connect,2.4 GHz,-69,17,9.92E-05,0.062188148,0.062287331
05-11-2023 18:48,80:BC:37:0B:9C:C0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-86,0,0,51.93483734,51.93483734
05-11-2023 18:48,80:BC:37:0B:AB:E0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-76.5,11.5,1.422552109,28.11538506,29.53793716
05-11-2023 18:48,80:BC:37:0B:AD:10,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-65,24,0.004504204,0.049482346,0.053986549
05-11-2023 18:48,80:BC:37:0B:C5:60,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-67,21,5.211865425,53.56719398,58.77905941
05-11-2023 18:48,80:BC:37:0B:C5:60,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,5 GHz,-82,15,0.000198364,0.012485504,0.012683868
05-11-2023 18:48,80:BC:37:0B:CA:70,AWP ASSISTANCE (INDIA) PVT LTD,2a03eba7-e589-4c28-9ccc-6b940d48bcca,1.7072E+12,Connect,5 GHz,-50.5,39.5,398.1162472,2176.330433,2574.44668
05-11-2023 18:48,80:BC:37:0B:CE:B0,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-52,35,0.277762413,630.5256062,630.8033686
05-11-2023 18:48,80:BC:37:0B:F3:30,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-57,30,0.289316177,119.8105545,120.0998707
05-11-2023 18:48,80:BC:37:0B:FF:10,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-73,17,0.007224083,0.433367729,0.440591812
05-11-2023 18:48,80:BC:37:0B:FF:10,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-65,26,0,0,0
05-11-2023 18:48,80:BC:37:0C:04:10,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-66.5,20.5,14.86132908,107.4212418,122.2825708
05-11-2023 18:48,80:BC:37:0C:04:10,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-56,31,73.796031,230.9688511,304.7648821
05-11-2023 18:48,80:BC:37:0C:07:A0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-80,6,0,118.4878368,118.4878368
05-11-2023 18:48,80:BC:37:0C:07:A0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-46,44,11.32243729,27.22777462,38.55021191
05-11-2023 18:48,80:BC:37:0C:22:F0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-79,2,0,0.895799637,0.895799637
05-11-2023 18:48,80:BC:37:0C:22:F0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-83,6,3.344232559,235.9263592,239.2705917
05-11-2023 18:48,80:BC:37:0C:28:F0,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-65,24,0,0,0
05-11-2023 18:48,80:BC:37:0C:32:B0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-78.5,4.5,0,1119.904584,1119.904584
05-11-2023 18:48,80:BC:37:0C:32:B0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-51,38,80.52227116,496.1032982,576.6255693
05-11-2023 18:48,80:BC:37:0C:3C:90,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-71.5,19.5,10.99463367,219.2743416,230.2689753
05-11-2023 18:48,80:BC:37:0C:42:70,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-72,15,20.21362972,22.84440422,43.05803394
05-11-2023 18:48,80:BC:37:0C:42:70,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-69,22,177.2138939,1287.738065,1464.951959
05-11-2023 18:48,80:BC:37:0C:42:B0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-60,32,8.104243279,38.84165764,46.94590092
05-11-2023 18:48,80:BC:37:0C:47:E0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-61,27,0.298363686,9.361580849,9.659944534
05-11-2023 18:48,80:BC:37:0C:4B:80,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-53,36,1.136904716,22.33259392,23.46949863
05-11-2023 18:48,80:BC:37:0C:4D:B0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-74,14,17.39871597,63.52365208,80.92236805
05-11-2023 18:48,80:BC:37:0C:51:30,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-65.75,23.25,60.24380112,1839.162571,1899.406372
05-11-2023 18:48,80:BC:37:0C:52:B0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-79,13,0.568648338,70.31597424,70.88462257
05-11-2023 18:48,80:BC:37:0C:56:A0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-66,27,94.65842056,691.3321371,785.9905577
05-11-2023 18:48,80:BC:37:0C:CE:80,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-81,4,0.00290966,146.9586191,146.9615288
05-11-2023 18:48,80:BC:37:0C:CE:80,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-49.5,40.5,94.28508568,577.960166,672.2452517
05-11-2023 18:48,80:BC:37:0C:DD:30,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-69,25,0.027884483,41.99641609,42.02430058
05-11-2023 18:48,80:BC:37:0C:DD:30,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-65,26,0,0,0
05-11-2023 18:48,80:BC:37:0C:DF:D0,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-59,27,0.003317833,10.34543514,10.34875298
05-11-2023 18:48,80:BC:37:0C:E3:20,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-68,19,1.055498123,41.867136,42.92263412
05-11-2023 18:48,80:BC:37:0C:EF:B0,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-79,10,0.021487236,1.141339302,1.162826538
05-11-2023 18:48,80:BC:37:0C:EF:B0,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,5 GHz,-87,5,0.19146347,38.0010376,38.19250107
05-11-2023 18:54,80:03:84:19:D8:60,PN International,e39246bd-e182-48ac-b5fd-6850953f839d,1.7072E+12,Connect,2.4 GHz,-60.16666667,22.83333333,37.83884048,332.3330059,370.1718464
05-11-2023 18:54,80:03:84:19:D8:60,PN International,e39246bd-e182-48ac-b5fd-6850953f839d,1.7072E+12,Connect,5 GHz,-78.33333333,11.66666667,12.25441265,86.57234859,98.82676125
05-11-2023 18:54,80:BC:37:04:E4:A0,Grand Venice Mall,d8a1e2d2-1a9d-46ed-81b0-4068a7b3d56a,1.7072E+12,Connect,2.4 GHz,-68,18,0.032102585,0.84920311,0.881305695
05-11-2023 18:54,80:BC:37:04:E8:40,Grand Venice Mall,d8a1e2d2-1a9d-46ed-81b0-4068a7b3d56a,1.7072E+12,Connect,5 GHz,-78.25,12.25,0.041272163,0.431815147,0.473087311
05-11-2023 18:54,80:BC:37:0B:9C:C0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-86,0,0,52.14228153,52.14228153
05-11-2023 18:54,80:BC:37:0B:AB:E0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-76.5,11.5,1.738407135,32.77139664,34.50980377
05-11-2023 18:54,80:BC:37:0B:C5:60,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-57,31,6.138807297,103.1974716,109.3362789
05-11-2023 18:54,80:BC:37:0B:CA:70,AWP ASSISTANCE (INDIA) PVT LTD,2a03eba7-e589-4c28-9ccc-6b940d48bcca,1.7072E+12,Connect,5 GHz,-50.66666667,39.33333333,398.4502411,2177.219797,2575.670038
05-11-2023 18:54,80:BC:37:0B:CE:B0,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-53,34,0.283214569,656.222765,656.5059795
05-11-2023 18:54,80:BC:37:0B:F3:30,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-63,24,0.382694244,146.1309776,146.5136719
05-11-2023 18:54,80:BC:37:0B:F7:40,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,5 GHz,0,0,0,0,0
05-11-2023 18:54,80:BC:37:0B:FF:10,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-84,8,0.005347252,0.25541687,0.260764122
05-11-2023 18:54,80:BC:37:0C:04:10,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-67,20,17.25372505,173.7431355,190.9968605
05-11-2023 18:54,80:BC:37:0C:04:10,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-59,28,73.80215263,230.980854,304.7830067
05-11-2023 18:54,80:BC:37:0C:07:A0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-80,6,0,118.5108109,118.5108109
05-11-2023 18:54,80:BC:37:0C:07:A0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-53,37,11.60343933,43.88106346,55.48450279
05-11-2023 18:54,80:BC:37:0C:22:F0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-79,2,0,0.895799637,0.895799637
05-11-2023 18:54,80:BC:37:0C:22:F0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-63.5,25.5,3.594648361,236.8449879,240.4396362
05-11-2023 18:54,80:BC:37:0C:28:F0,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-75,13,0.006606102,8.302759171,8.309365273
05-11-2023 18:54,80:BC:37:0C:32:B0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-78.5,4.5,0,1119.906793,1119.906793
05-11-2023 18:54,80:BC:37:0C:32:B0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-48,41,82.25361252,501.4524641,583.7060766
05-11-2023 18:54,80:BC:37:0C:3C:90,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-71,20,17.71033859,360.5775366,378.2878752
05-11-2023 18:54,80:BC:37:0C:42:70,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-72,15,20.40565681,23.1823082,43.58796501
05-11-2023 18:54,80:BC:37:0C:42:70,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-73,18,178.4755592,1334.918231,1513.39379
05-11-2023 18:54,80:BC:37:0C:42:B0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-66.5,25,11.32806492,54.04639435,65.37445927
05-11-2023 18:54,80:BC:37:0C:47:E0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-61,27,0.298363686,9.578262329,9.876626015
05-11-2023 18:54,80:BC:37:0C:4B:80,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-55,30,1.343406677,26.82758045,28.17098713
05-11-2023 18:54,80:BC:37:0C:4D:B0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-75,13,17.53530025,63.9579401,81.49324036
05-11-2023 18:54,80:BC:37:0C:51:30,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-67.75,21.25,60.29497814,1839.877067,1900.172045
05-11-2023 18:54,80:BC:37:0C:52:B0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-81,11,3.475009918,136.2359581,139.710968
05-11-2023 18:54,80:BC:37:0C:56:A0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-66,27,94.65842056,691.6638212,786.3222418
05-11-2023 18:54,80:BC:37:0C:66:50,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,5 GHz,-82,9,0.000144958,0.011184692,0.011329651
05-11-2023 18:54,80:BC:37:0C:CE:80,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-81,4,0.00290966,146.9608278,146.9637375
05-11-2023 18:54,80:BC:37:0C:CE:80,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-51,39,99.32088947,700.6667051,799.9875946
05-11-2023 18:54,80:BC:37:0C:D7:10,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,5 GHz,-85,7,2.67E-05,0.000120163,0.000146866
05-11-2023 18:54,80:BC:37:0C:DD:30,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-69,25,0.028201103,42.32859898,42.35680008
05-11-2023 18:54,80:BC:37:0C:E3:20,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-53,34,1.108056068,67.62614346,68.73419952
05-11-2023 18:54,80:BC:37:0C:EF:B0,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-73,16,0.05799675,26.66199303,26.71998978
05-11-2023 18:54,80:BC:37:0C:F3:30,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-83,6,0,0,0
05-11-2023 19:00,80:03:84:19:D8:60,PN International,e39246bd-e182-48ac-b5fd-6850953f839d,1.7072E+12,Connect,2.4 GHz,-59.83333333,23.16666667,37.93289661,332.3809538,370.3138504
05-11-2023 19:00,80:03:84:19:D8:60,PN International,e39246bd-e182-48ac-b5fd-6850953f839d,1.7072E+12,Connect,5 GHz,-78.33333333,11.66666667,12.39676189,86.74114037,99.13790226
05-11-2023 19:00,80:BC:37:04:E4:A0,Grand Venice Mall,d8a1e2d2-1a9d-46ed-81b0-4068a7b3d56a,1.7072E+12,Connect,2.4 GHz,-67,19,0.03241539,0.878182411,0.910597801
05-11-2023 19:00,80:BC:37:04:E8:40,Grand Venice Mall,d8a1e2d2-1a9d-46ed-81b0-4068a7b3d56a,1.7072E+12,Connect,5 GHz,-76.5,14.5,0.048225403,0.499706268,0.547931671
05-11-2023 19:00,80:BC:37:04:E9:10,Grand Venice Mall,d8a1e2d2-1a9d-46ed-81b0-4068a7b3d56a,1.7072E+12,Connect,5 GHz,-72,18,0.014307022,0.016571999,0.030879021
05-11-2023 19:00,80:BC:37:06:CB:40,Grand Venice Mall,d8a1e2d2-1a9d-46ed-81b0-4068a7b3d56a,1.7072E+12,Connect,5 GHz,0,0,0,0,0
05-11-2023 19:00,80:BC:37:0B:9C:C0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-86,0,0,52.29436493,52.29436493
05-11-2023 19:00,80:BC:37:0B:AB:E0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-74.5,13.5,3.245065689,65.48068428,68.72574997
05-11-2023 19:00,80:BC:37:0B:C5:60,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-56.66666667,31.33333333,6.732064247,169.4582205,176.1902847
05-11-2023 19:00,80:BC:37:0B:C9:70,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-54,36,0.793075562,5.265211105,6.058286667
05-11-2023 19:00,80:BC:37:0B:CA:70,AWP ASSISTANCE (INDIA) PVT LTD,2a03eba7-e589-4c28-9ccc-6b940d48bcca,1.7072E+12,Connect,5 GHz,-51,39,398.618145,2177.650058,2576.268203
05-11-2023 19:00,80:BC:37:0B:CE:B0,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-53,34,0.285926819,682.9265995,683.2125263
05-11-2023 19:00,80:BC:37:0B:F3:30,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-63,24,0.3828125,159.5061493,159.8889618
05-11-2023 19:00,80:BC:37:0B:FF:10,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-81,9,0.00375843,0.157319069,0.161077499
05-11-2023 19:00,80:BC:37:0C:04:10,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-56,31,5.822096825,155.5602674,161.3823643
05-11-2023 19:00,80:BC:37:0C:04:10,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-57,30,73.80263042,230.98174,304.7843704
05-11-2023 19:00,80:BC:37:0C:07:A0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-80,6,0,118.5577698,118.5577698
05-11-2023 19:00,80:BC:37:0C:07:A0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-53.5,36.5,11.64448643,44.2694931,55.91397953
05-11-2023 19:00,80:BC:37:0C:22:F0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-79,2,0,0.895799637,0.895799637
05-11-2023 19:00,80:BC:37:0C:22:F0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-61,28,3.980892181,237.4560776,241.4369698
05-11-2023 19:00,80:BC:37:0C:28:F0,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-74,14,0.007258415,14.49498844,14.50224686
05-11-2023 19:00,80:BC:37:0C:32:B0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-78.5,4.5,0,1119.906793,1119.906793
05-11-2023 19:00,80:BC:37:0C:32:B0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-55.66666667,33.33333333,84.50669003,514.1293373,598.6360273
05-11-2023 19:00,80:BC:37:0C:3C:90,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-63.33333333,27.66666667,24.46918106,503.1829929,527.652174
05-11-2023 19:00,80:BC:37:0C:42:70,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-71,16,20.5993557,23.51578903,44.11514473
05-11-2023 19:00,80:BC:37:0C:42:70,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-68.66666667,22.33333333,179.8331947,1380.986402,1560.819596
05-11-2023 19:00,80:BC:37:0C:42:B0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-57,35,11.6685257,55.46718311,67.13570881
05-11-2023 19:00,80:BC:37:0C:47:E0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-61,27,0.298363686,9.730103493,10.02846718
05-11-2023 19:00,80:BC:37:0C:4B:80,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-57,30,1.383793831,29.2595768,30.64337063
05-11-2023 19:00,80:BC:37:0C:4D:B0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-37,7,17.649827,64.37042999,82.020257
05-11-2023 19:00,80:BC:37:0C:51:30,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-77,7,0,0.001749039,0.001749039
05-11-2023 19:00,80:BC:37:0C:51:30,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-56.66666667,32.33333333,58.92116928,1821.122942,1880.044111
05-11-2023 19:00,80:BC:37:0C:52:B0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-82,10,4.309231758,211.0779924,215.3872242
05-11-2023 19:00,80:BC:37:0C:56:A0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,5 GHz,-66,27,94.65842056,691.9855499,786.6439705
05-11-2023 19:00,80:BC:37:0C:CE:80,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-81,4,0.00290966,146.9608278,146.9637375
05-11-2023 19:00,80:BC:37:0C:CE:80,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,5 GHz,-54.33333333,35.66666667,101.4365616,909.6899538,1011.126515
05-11-2023 19:00,80:BC:37:0C:D7:10,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-68,21,0.001344681,0.000320435,0.001665115
05-11-2023 19:00,80:BC:37:0C:DD:30,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-69,25,0.028834343,42.64837837,42.67721272
05-11-2023 19:00,80:BC:37:0C:E3:20,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-52,35,0.045636177,1.579892159,1.625528336
05-11-2023 19:00,80:BC:37:0C:E3:20,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,5 GHz,-62,30,0.044172287,26.66417885,26.70835114
05-11-2023 19:00,80:BC:37:0C:EF:B0,Jain Kanakpura,83d14bd4-ca67-4ab4-b946-42a15693e1dc,1.7072E+12,Connect,2.4 GHz,-74,15,0.0670681,53.45209599,53.51916409
05-11-2023 19:06,80:03:84:19:D8:60,PN International,e39246bd-e182-48ac-b5fd-6850953f839d,1.7072E+12,Connect,2.4 GHz,-60,23,38.05546951,332.4664116,370.5218811
05-11-2023 19:06,80:03:84:19:D8:60,PN International,e39246bd-e182-48ac-b5fd-6850953f839d,1.7072E+12,Connect,5 GHz,-77.83333333,12.16666667,12.49653625,86.84334564,99.3398819
05-11-2023 19:06,80:BC:37:04:E4:A0,Grand Venice Mall,d8a1e2d2-1a9d-46ed-81b0-4068a7b3d56a,1.7072E+12,Connect,2.4 GHz,-67,19,0.03241539,0.948691368,0.981106758
05-11-2023 19:06,80:BC:37:04:E8:40,Grand Venice Mall,d8a1e2d2-1a9d-46ed-81b0-4068a7b3d56a,1.7072E+12,Connect,5 GHz,-72,19,0.274571419,0.726670265,1.001241684
05-11-2023 19:06,80:BC:37:06:E4:70,Grand Venice Mall,d8a1e2d2-1a9d-46ed-81b0-4068a7b3d56a,1.7072E+12,Connect,5 GHz,0,0,0,0,0
05-11-2023 19:06,80:BC:37:0B:9C:C0,"Advantage Club Technologies Inc,",8da9e96e-f412-4bdf-aeac-7bf6e85f3252,1.7072E+12,Connect,2.4 GHz,-86,0,0,52.47205448,52.47205448
05-11-2023 19:06,80:BC:37:0B:AB:E0,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-70,18,1.258448601,21.55790234,22.81635094
05-11-2023 19:06,80:BC:37:0B:BA:40,NSE BKC,df4aacb2-7862-4e10-bc86-98d1e1a68d0f,1.7072E+12,Connect,2.4 GHz,-73,15,0.774824142,15.85940552,16.63422966
